,distance,time,temp,fan,b_temp,extruding,x,y,z
182,27.78016672685514,86.3405001805654,200.0,100.0,60.0,1.0,5.9749279121818235,0.7774790660436857,0.3
183,27.844280862642687,86.53284258792804,200.0,100.0,60.0,1.0,5.98718178341445,0.8404001049666208,0.3
184,27.908394998430232,86.72518499529069,200.0,100.0,60.0,1.0,5.995379112949198,0.9039769740923181,0.3
185,27.97250913421778,86.91752740265332,200.0,100.0,60.0,1.0,5.999486216200688,0.9679484224283448,0.3
186,28.036623270005325,87.10986981001597,200.0,100.0,60.0,1.0,5.999486216200688,1.032051577571655,0.3
187,28.100737405792874,87.30221221737861,200.0,100.0,60.0,1.0,5.995379112949198,1.0960230259076815,0.3
188,28.16485154158042,87.49455462474124,200.0,100.0,60.0,1.0,5.98718178341445,1.159599895033379,0.3
189,28.228965677367967,87.68689703210389,200.0,100.0,60.0,1.0,5.9749279121818235,1.2225209339563143,0.3
190,28.293079813155515,87.87923943946653,200.0,100.0,60.0,1.0,5.95866785303666,1.2845275866310324,0.3
191,28.35719394894306,88.07158184682916,200.0,100.0,60.0,1.0,5.938468422049761,1.3453650544213076,0.3
192,28.421308084730608,88.2639242541918,200.0,100.0,60.0,1.0,5.914412623015813,1.4047833431223937,0.3
193,28.485422220518153,88.45626666155445,200.0,100.0,60.0,1.0,5.886599306373,1.4625382902408353,0.3
194,28.5495363563057,88.64860906891708,200.0,100.0,60.0,1.0,5.855142763005346,1.518392568310525,0.3
195,28.613650492093246,88.84095147627973,200.0,100.0,60.0,1.0,5.820172254596956,1.5721166601221694,0.3
196,28.677764627880794,89.03329388364237,200.0,100.0,60.0,1.0,5.7818314824680295,1.6234898018587334,0.3
197,28.74187876366834,89.225636291005,200.0,100.0,60.0,1.0,5.7402779970753155,1.6723008902613166,0.3
198,28.805992899455887,89.41797869836765,200.0,100.0,60.0,1.0,5.695682550603486,1.7183493500977276,0.3
199,28.870107035243436,89.61032110573029,200.0,100.0,60.0,1.0,5.648228395307789,1.7614459583691342,0.3
200,28.93422117103098,89.80266351309292,200.0,100.0,60.0,1.0,5.598110530491216,1.8014136218679566,0.3
201,28.99833530681853,89.99500592045557,200.0,100.0,60.0,1.0,5.545534901210549,1.8380881048918405,0.3
202,29.062449442606074,90.18734832781821,200.0,100.0,60.0,1.0,5.490717552003938,1.8713187041233894,0.3
203,29.126563578393622,90.37969073518084,200.0,100.0,60.0,1.0,5.433883739117558,1.900968867902419,0.3
204,29.19067771418117,90.57203314254349,200.0,100.0,60.0,1.0,5.375267004879374,1.9269167573460217,0.3
205,29.254791849968715,90.76437554990613,200.0,100.0,60.0,1.0,5.315108218023621,1.9490557470106686,0.3
206,29.318905985756263,90.95671795726878,200.0,100.0,60.0,1.0,5.2536545839095075,1.9672948630390295,0.3
207,29.383020121543808,91.14906036463141,200.0,100.0,60.0,1.0,5.1911586287013725,1.9815591569910653,0.3
208,29.447134257331356,91.34140277199405,200.0,100.0,60.0,1.0,5.1278771616845065,1.991790013823246,0.3
209,29.5112483931189,91.5337451793567,200.0,100.0,60.0,1.0,5.064070219980713,1.9979453927503363,0.3
210,29.57536252890645,91.72608758671933,200.0,100.0,60.0,1.0,5.0,2.0,0.3
211,29.57536252890645,91.72608758671933,200.0,100.0,60.0,1.0,5.0,2.0,0.3
